PLD,LCD,ASA,Porosity,Density,Pore volume,Qst N2,log_P_0(N2),log_P(N2)
20.8429,21.88504,4615.9,0.84844,0.310594,2.731668996,5.236224632,-8.753156529,5.153845991
18.36487,21.31795,4458,0.91146,0.269857,3.377566637,3.579732846,-8.461348538,5.40312751
8.86426,13.31668,3132.47,0.76918,0.640338,1.201209361,9.262028761,-9.264107136,5.127949885
15.27053,25.89619,3232.11,0.8083,0.469483,1.721681083,6.521794936,-9.090191374,5.075048854
27.32248,31.24242,5983.09,0.92438,0.184036,5.022821622,2.773496359,-8.291490848,5.4623183
15.36935,18.76315,4753.55,0.86322,0.317292,2.720585454,7.762610919,-8.645829778,5.312634064
16.56712,19.43941,4206.36,0.88284,0.333653,2.645982503,6.843321581,-8.648594244,5.345922475
6.83704,10.81669,2565.84,0.72818,0.828828,0.878565879,9.89962208,-9.238305751,5.171019618
12.00029,14.72643,4543.24,0.82662,0.438415,1.885473809,7.716809274,-8.782834568,5.281069962
17.29736,21.44817,5908.57,0.90558,0.207692,4.36020646,6.492885695,-8.341891502,5.411730762
17.80284,23.34769,6099.95,0.93256,0.171574,5.435322368,2.301904205,-8.308700237,5.427601261
11.2897,16.2393,5011.49,0.84844,0.377699,2.246339016,7.150810886,-8.679160408,5.312993584
25.17059,33.31571,5811.23,0.93964,0.134219,7.000797205,3.714907328,-7.91959152,5.629635351
19.11558,21.05514,4680.32,0.83672,0.334999,2.497679098,6.489446472,-8.751433563,5.258018706
10.82596,15.22417,4957.01,0.83364,0.388138,2.147792795,5.436817492,-8.782419286,5.277976093
20.90772,23.49379,5177.51,0.8671,0.277701,3.122423038,5.273977899,-8.607512637,5.339033987
24.42816,28.32938,6660.85,0.92804,0.155039,5.985848722,4.398582546,-8.105011664,5.536393596
18.0402,24.94369,6512.35,0.9286,0.161726,5.741810222,3.060957249,-8.158190721,5.543150269
9.98441,17.10999,4480.51,0.83398,0.420328,1.984117166,7.18537647,-8.832905988,5.311755474
23.23313,26.3828,5780.62,0.9239,0.160658,5.750725143,5.049419076,-8.126546529,5.505080366
20.08357,27.80207,6613.65,0.93386,0.15052,6.204225352,2.737084832,-8.161998778,5.488411462
11.27514,16.08823,3599.44,0.84788,0.493412,1.71840166,4.454945658,-8.906687653,5.247207249
20.69229,24.65552,5253.03,0.89576,0.225914,3.965048647,3.933132931,-8.467659349,5.523566043
8.88711,11.19985,2508.16,0.73544,0.829193,0.886934646,9.167668951,-9.303296549,5.026207733
18.11,20.13974,5250.74,0.8627,0.322213,2.677421457,6.743996974,-8.653607195,5.313932798
16.94611,20.68822,4466.11,0.90092,0.292771,3.077217347,3.635888093,-8.552173099,5.422779249
22.56587,26.22104,7098.12,0.92254,0.162206,5.687459157,2.839631163,-8.226680178,5.512741912
8.11813,11.77751,4566.21,0.80612,0.490658,1.642936628,5.7827736,-8.916071882,5.249215651
11.36713,20.0873,5514.27,0.85786,0.298328,2.875559787,4.649584033,-8.644193799,5.174271398
20.82036,22.07419,5653.87,0.88456,0.272922,3.241072541,3.911770416,-8.590168451,5.353519903
19.88194,24.74475,5696.18,0.8958,0.247509,3.61926233,5.5217895,-8.442852664,5.293059308
7.22424,9.73378,3061.13,0.725,0.720028,1.006905287,7.588283292,-9.183532249,5.128651111
11.2752,14.97727,5112.88,0.85312,0.361818,2.357870532,6.122189365,-8.69796104,5.332920986
10.93723,14.38287,5327.28,0.8335,0.389239,2.14135788,7.370367779,-8.74227154,5.312420771
20.0712,24.71814,5243.74,0.8967,0.226167,3.964769396,6.024211307,-8.393625444,5.396877032
19.95548,21.62613,4829.79,0.84076,0.313148,2.684864665,5.663263682,-8.750423352,5.297875716
20.28691,25.22949,5432.87,0.91262,0.197395,4.623318726,4.709509726,-8.287363824,5.377317737
21.59472,24.33064,4256.12,0.89964,0.270221,3.329274927,5.542205041,-8.480300552,5.410472977
13.64842,16.1005,2744.8,0.7769,0.564748,1.375657816,11.70848537,-9.077361316,5.177432497
20.25601,22.53773,6242.18,0.91606,0.186425,4.913825935,5.077397944,-8.257408264,5.457533412
9.03098,14.05314,5286.68,0.8369,0.373518,2.240588138,5.117579448,-8.739535397,5.25509493
13.90018,17.08591,5745.24,0.89638,0.252857,3.545007653,3.744263083,-8.53653927,5.370906301
19.99531,25.18785,5094.66,0.9015,0.2203,4.092147072,3.424809822,-8.460335417,5.546270893
23.06092,26.21543,6246.44,0.91208,0.178866,5.0992363,3.538966243,-8.317978478,5.457580791
10.99695,15.69688,4961.24,0.8548,0.369765,2.311738537,6.279290247,-8.78656954,5.190032818
18.72938,23.57896,6329.33,0.92428,0.172586,5.355474952,4.761355905,-8.177207589,5.529287402
22.93599,26.87343,6205.56,0.92794,0.164148,5.653069181,2.773747101,-8.215625429,5.495623958
20.23318,22.31921,3256,0.85794,0.427411,2.007295086,5.208220946,-8.811673713,5.319989112
11.30647,14.90289,5501.35,0.84888,0.368199,2.30549241,4.625437967,-8.737132515,5.326955864
11.44679,14.10808,4350.38,0.82194,0.464648,1.768951981,7.269521525,-8.869712461,5.232936917
19.08246,21.37227,5549.97,0.90982,0.221715,4.103556367,3.571982037,-8.386829167,5.464153036
10.38047,14.77307,4698.2,0.8501,0.425546,1.997668877,4.604754069,-8.836617651,5.253525424
10.59805,15.08794,4732.08,0.83208,0.441415,1.885028828,6.168214368,-8.861995801,5.249140137
14.34218,17.93391,5561.78,0.87506,0.324244,2.698770062,5.642292388,-8.591093425,5.457827835
13.26997,17.80978,5122.05,0.87266,0.311093,2.805141871,6.430135522,-8.586060482,5.306260382
30.29414,34.98953,6828.67,0.93396,0.141095,6.619369928,2.714462792,-8.114496033,5.58291953
12.85149,16.89972,4738.16,0.8487,0.341766,2.483278032,4.868914527,-8.7067002,5.275986181
16.63966,20.02901,5825.77,0.89244,0.226247,3.944538491,4.098236964,-8.473096086,5.405721458
10.55761,15.64607,5263.84,0.84744,0.348543,2.431378625,6.641020883,-8.745166378,5.217477627
30.27388,31.76203,5029.32,0.91136,0.200106,4.554386175,3.282216588,-8.320146534,5.520517168
7.42212,10.60714,2861.81,0.73216,0.752631,0.972800748,12.19703099,-9.010879359,5.290419848
21.28448,22.29565,4371.29,0.86414,0.319221,2.70702742,4.948491186,-8.600383655,5.371618195
19.4867,22.39479,6040.3,0.9164,0.198372,4.619603573,3.38729316,-8.296527514,5.482988168
8.09993,12.25134,4876.95,0.79328,0.435794,1.820309596,8.881059591,-8.934188061,5.163927894
14.32691,16.96972,5644.5,0.85752,0.333497,2.571297493,7.216143134,-8.691683039,5.385810013
5.94545,11.26505,2650.05,0.74092,0.818636,0.905066476,7.670058221,-9.280228284,5.115684957
23.51194,30.14187,6779.57,0.9429,0.129124,7.302283077,2.587652739,-8.005195107,5.579219842
21.08353,23.78785,4628.57,0.87078,0.301786,2.88542212,4.68099278,-8.617530835,5.314696544
21.96588,26.04703,6161.17,0.91712,0.189563,4.838074941,4.254868944,-8.279857014,5.480830716
17.8958,24.88568,6012.27,0.93176,0.166487,5.596593127,4.594214068,-8.074200089,5.617146937
11.36478,14.77488,5353.75,0.87162,0.305244,2.855486103,4.209661048,-8.635669701,5.322172046
21.34252,28.91791,6215.82,0.94388,0.138071,6.836192973,2.475972498,-7.971501539,5.706685549
8.71648,13.77042,4273.67,0.80298,0.474397,1.692632964,8.629208144,-8.956782084,5.180469394
8.36728,10.99396,3282.43,0.73282,0.599697,1.221983768,10.94782121,-9.15134651,5.049266738
4.74687,10.51279,1593.06,0.60666,0.855858,0.70883254,15.49540273,-9.645271978,4.697496959
15.78517,17.51654,2385.21,0.75448,0.560098,1.347049981,11.67029952,-9.160791575,5.12584054
23.4765,26.69159,6804.64,0.9324,0.147114,6.337942004,2.751002096,-8.146170051,5.451994008
12.48285,15.54226,6041.06,0.88268,0.267412,3.300824196,6.278602114,-8.542047633,5.251842897
6.14113,8.45028,2930.77,0.7116,0.778505,0.91405964,8.44181663,-9.205362111,5.134460118
23.8656,28.54537,6506.59,0.93514,0.131809,7.094659697,4.662158492,-7.967066987,5.619384772
21.66237,24.27108,4854.7,0.9214,0.224856,4.097733661,4.872702775,-8.297734613,5.43771891
27.83244,30.09135,5860.81,0.90498,0.201152,4.498985842,6.449062554,-8.299622249,5.466308019
9.11307,13.54158,5113.11,0.83348,0.377312,2.208994148,5.085916816,-8.787152005,5.247984963
28.74359,29.63938,5046.23,0.90548,0.229988,3.937074978,6.371573138,-8.392538182,5.406798878
17.51017,22.6296,5881.45,0.908,0.206355,4.400184149,4.055599571,-8.339997555,5.443357844
17.09403,19.06239,5352.38,0.8817,0.259667,3.395502702,6.94036368,-8.519591202,5.374550374
6.86045,8.98089,2820.58,0.72844,0.803405,0.906690897,7.322166652,-9.2088135,5.17901325
20.7123,22.46908,4977.9,0.85416,0.304717,2.803125523,5.47669732,-8.71940829,5.304695423
11.97504,17.35576,5599.11,0.86262,0.337139,2.558647917,4.657414963,-8.700696712,5.245468695
7.73474,10.54357,3614.32,0.77396,0.634733,1.219347348,8.512044398,-9.060631119,5.276057252
7.3704,10.39953,4660.15,0.80646,0.524373,1.537951039,7.982646459,-8.850247318,5.33225421
8.62326,12.55557,2755.47,0.7208,0.69408,1.038497003,11.56231248,-9.163634444,5.106556481
17.55901,20.01776,4266.6,0.89408,0.314622,2.841759318,4.185109089,-8.6061282,5.405643593
19.87988,28.34061,6143.82,0.9357,0.154403,6.060115412,2.648239345,-8.112624258,5.605972004
17.21861,21.3052,5752.25,0.90242,0.211823,4.260255024,3.900753709,-8.394519428,5.403667678
21.42752,22.48451,5112.06,0.86776,0.318548,2.724110652,5.405908844,-8.65989221,5.349903739
10.79361,15.13231,5634.21,0.86198,0.31859,2.70560909,6.490571485,-8.641497865,5.350042484
8.7836,12.9465,4332.75,0.82988,0.465015,1.784630603,7.198842725,-8.864951144,5.307435409
20.71015,23.29007,3534.83,0.85606,0.383756,2.230740366,5.142110253,-8.738088241,5.349753933
18.12638,20.22506,5593.51,0.89864,0.231942,3.87441688,6.058282391,-8.371763327,5.461528689
7.20659,10.0327,3254.43,0.73708,0.631308,1.16754421,9.653973897,-9.289581725,5.018911572
20.91599,24.23025,4207.37,0.89844,0.273373,3.286498667,5.891190277,-8.484297186,5.439675115
17.49748,20.50288,5828.33,0.90978,0.208701,4.359250794,3.4857111,-8.374517085,5.389677359
30.8544,31.87356,5995.61,0.91206,0.179935,5.068830411,6.34746805,-8.206924894,5.491406122
27.45412,29.96801,6795.76,0.95186,0.113051,8.419739763,3.609845563,-7.823727925,5.722061582
17.98019,20.57293,3872.74,0.84626,0.373748,2.264252919,5.596390188,-8.671722833,5.366749486
8.71414,11.53538,3817.14,0.7846,0.571524,1.372820739,9.684408833,-8.93634011,5.299453828
21.93655,22.94019,5507.95,0.88664,0.276415,3.207640685,3.761254373,-8.589083704,5.36591223
20.05087,21.44293,2922.88,0.83176,0.461457,1.802464802,6.296440123,-8.84203605,5.315095353
15.41595,16.76479,5764.14,0.87218,0.324086,2.69119925,6.406913888,-8.622895856,5.415182173
18.40507,20.44612,3381.03,0.87208,0.45103,1.93352992,6.551038315,-8.814576201,5.328256268
10.96021,13.89197,4176.32,0.80236,0.451601,1.776701114,5.988363808,-8.908801589,5.217826437
11.14423,16.39927,4756.4,0.8422,0.372913,2.258435614,7.72067071,-8.721975209,5.32407925
13.25069,15.95337,5558.53,0.85434,0.353105,2.419506946,6.877049543,-8.660647381,5.356996448
11.5551,20.95912,3079.46,0.82954,0.554853,1.495062656,5.582868768,-8.969560166,5.254915037
11.64519,18.10662,2887.97,0.81864,0.617945,1.324778095,6.061114586,-9.028808204,5.2615426
20.61713,23.94532,4989.21,0.87598,0.28089,3.118587347,6.353942964,-8.546159803,5.348064822
24.39979,28.89943,5833.34,0.92168,0.18139,5.081206241,4.62219098,-8.203831291,5.495940783
7.04684,11.03146,2259.7,0.6805,0.856528,0.794486578,14.50382345,-9.192759555,5.188247171
7.14603,11.42731,2994.76,0.75852,0.722044,1.050517697,8.744249882,-9.152625002,5.186110946
14.0996,17.52227,6217.17,0.89156,0.238805,3.733422667,5.399295716,-8.497016788,5.334372359
19.97078,21.90562,4273.3,0.86546,0.320258,2.702383703,6.651402909,-8.659641455,5.258783425
12.71966,16.0253,5956.29,0.84786,0.342881,2.472752938,5.222742323,-8.704450081,5.355909576
18.25384,24.48157,5664.89,0.91742,0.193096,4.751108257,3.330476017,-8.280839449,5.413337906
11.62428,14.32035,5290.08,0.84874,0.382331,2.219908927,4.56818253,-8.774217474,5.325976315
17.45484,20.04017,4732.85,0.85958,0.325379,2.641780816,4.642675169,-8.687003015,5.322627733
27.65204,28.91864,5861.88,0.9409,0.155798,6.039230285,2.235883841,-8.144441101,5.610966085
17.41724,22.09965,5736.95,0.9062,0.204594,4.4292599,3.543861653,-8.398292474,5.409670511
9.86133,13.39032,3832.43,0.8043,0.505456,1.591236428,5.687228953,-8.97966044,5.257535485
16.20282,18.29637,5381.5,0.87978,0.272632,3.226987294,6.576933738,-8.547888043,5.303210425
19.62622,23.72834,4614.15,0.87476,0.291178,3.004210483,4.611476364,-8.576654871,5.340905944
12.21504,15.71837,3688.95,0.85764,0.461342,1.859011319,6.70221379,-8.850166354,5.26857374
17.45396,20.64269,5293.92,0.89486,0.252138,3.549088198,3.81212582,-8.532480025,5.337641146
12.62845,15.19592,4088.14,0.81096,0.447593,1.811824582,9.534748636,-8.913570408,5.18906618
8.22658,11.63097,3937.65,0.78374,0.54774,1.430861358,8.224786608,-8.922207466,5.265010379
11.1019,13.87379,5516.05,0.84238,0.386322,2.180512629,7.33139645,-8.727840725,5.354159787
19.33226,23.57708,6736.01,0.89972,0.213042,4.223204814,3.429321343,-8.419538179,5.403465554
8.51011,14.1241,4147.9,0.7722,0.49079,1.573381691,10.21897564,-8.95173007,5.200422713
9.59935,15.07039,3170.13,0.81382,0.621917,1.308566899,5.287305932,-9.082054362,5.249153086
17.86255,20.04728,2701.32,0.83654,0.582971,1.434959887,5.428409243,-8.902971105,5.29990499
27.12844,29.59597,4271.73,0.88712,0.278649,3.18364681,4.217924893,-8.608880786,5.449403914
14.47394,18.02269,6141.16,0.88748,0.259426,3.420936992,3.73165633,-8.535348874,5.289603894
18.62928,20.14992,5092.64,0.87312,0.302759,2.883877936,4.508384833,-8.682354846,5.337643221
21.26785,22.50578,4889.63,0.86086,0.308387,2.791492508,7.66510592,-8.68127327,5.274574164
17.35824,20.44591,4727.42,0.86126,0.354409,2.43013016,4.954756864,-8.708939998,5.346737438
8.06729,15.38736,3683.29,0.74862,0.524724,1.42669289,11.33899043,-9.059705063,5.077440872
25.58158,27.91385,4685.82,0.89872,0.236004,3.80807105,5.166011359,-8.395418973,5.464009597
24.49348,27.54071,6712.29,0.94354,0.126839,7.438879209,2.597668599,-8.030358507,5.653284126
10.22905,13.35329,5247.06,0.85786,0.357705,2.398233181,6.445477106,-8.716271859,5.26106603
6.96931,10.5921,2447.43,0.7035,0.81536,0.862809066,10.83425705,-9.406901705,5.06444553
23.34774,27.77825,4821.51,0.90936,0.251173,3.620452835,3.398126312,-8.479874959,5.487542845
20.6259,27.53418,4351.1,0.88062,0.285338,3.086234571,5.53141672,-8.50045106,5.467421192
15.93568,19.03505,5508.27,0.89762,0.251354,3.571138713,3.878390687,-8.47932709,5.369276182
9.28487,11.21288,2513.04,0.76374,0.816009,0.935945559,9.948819551,-9.194746884,5.182797812
17.23212,19.42182,5150.61,0.88362,0.274561,3.218301215,4.314775169,-8.564694824,5.396431363
10.29717,14.2829,3170.24,0.82654,0.594842,1.389511837,5.256759678,-8.992513531,5.350654397
18.9568,22.57498,6082.04,0.90664,0.204749,4.428055815,3.519595812,-8.3878551,5.421405103
20.51664,24.46809,5549.44,0.89312,0.215793,4.138781147,6.37813347,-8.360863962,5.370475096
14.26095,16.01584,5530.61,0.87812,0.293359,2.993328993,3.567305762,-8.627224796,5.372979707
24.92274,28.00678,5926.85,0.93044,0.169777,5.480365421,2.53445491,-8.224396537,5.564300654
24.97086,29.63427,5371.51,0.91244,0.217557,4.194027312,3.073108983,-8.400454219,5.471571825
20.61506,22.45773,3304.82,0.811,0.414373,1.957173851,6.543436977,-8.998944592,5.106696098
6.34404,8.75671,2260.77,0.68788,0.893354,0.769997112,9.123322456,-9.309827507,5.138554771
19.49566,22.18171,6037.81,0.90162,0.220657,4.086070236,3.781468947,-8.374821029,5.329421889
10.126,14.17633,5477.96,0.8491,0.356443,2.382148057,4.880642629,-8.77560325,5.297908414
7.9362,10.76257,2670.54,0.77024,0.807327,0.954061985,9.566966545,-9.126228297,5.218255583
16.18703,19.45768,5807.28,0.88564,0.243644,3.63497562,6.631908065,-8.481236723,5.277529692
10.60895,14.5869,5298.07,0.83902,0.350555,2.393404744,7.912838638,-8.749385558,5.25563052
21.9008,24.78091,5566.85,0.8956,0.2187,4.095107453,4.156529755,-8.439008848,5.445791763
19.77673,23.5906,4349.03,0.88996,0.279323,3.186132184,6.353670416,-8.511593377,5.468851202
19.97672,23.3121,5942.67,0.92368,0.186848,4.943483473,2.801471626,-8.218275501,5.427735736
17.44625,21.1683,5044.23,0.90218,0.255961,3.524677588,3.602722991,-8.468646559,5.448259256
19.20527,20.71323,4416.36,0.82786,0.349898,2.366003807,9.4742386,-8.822596611,5.207033941
7.45262,11.96997,3174.94,0.76356,0.687068,1.111331047,8.4029661,-9.095731079,5.242971652
16.62424,20.12783,5473.73,0.88862,0.252132,3.524423715,4.114937563,-8.533331558,5.373133143
20.23261,21.42473,5589.59,0.88246,0.275916,3.198292234,4.098218843,-8.579306954,5.396731594
16.08393,19.51378,5580.86,0.87942,0.256413,3.429701302,4.350972169,-8.546884721,5.396795202
21.39821,24.48522,4129.47,0.90312,0.273844,3.297936051,5.387468541,-8.455041472,5.351670925
18.42859,21.99364,5949.27,0.91696,0.192791,4.756238621,3.219083183,-8.336313343,5.540765079
31.09958,34.37978,6726.66,0.95,0.11633,8.166423107,2.180628236,-7.933796065,5.721528066
16.85221,20.39066,5971.53,0.90504,0.215162,4.20631896,6.290972963,-8.343407779,5.460089855
12.03711,14.94581,5469.94,0.85206,0.370151,2.30192543,4.529133007,-8.721816247,5.277818531
8.84334,12.17258,4918.16,0.81768,0.409243,1.99803051,5.718379995,-8.881287999,5.221531354
8.70697,12.27989,3450.61,0.74732,0.552195,1.35336249,11.31275068,-9.103315802,5.163113692
16.09675,18.59374,5338.33,0.86936,0.336151,2.586218693,6.171406164,-8.637100499,5.364146556
11.79914,16.24684,5326.33,0.86112,0.347675,2.476795858,4.163461276,-8.717548151,5.330008754
8.8128,12.5954,5087.25,0.8129,0.406939,1.997596691,5.764638575,-8.91298599,5.203640709
17.09305,19.88673,5212.76,0.90234,0.250585,3.600933815,3.701510211,-8.432331354,5.462764076
16.04815,19.57613,5789.13,0.8961,0.247004,3.627876472,6.187216359,-8.442189695,5.434969976
19.54856,23.62625,6865.99,0.90926,0.18236,4.986071507,5.193881285,-8.268944155,5.428693161
22.99235,25.60837,6219.01,0.9185,0.179732,5.110386576,4.895860942,-8.24512371,5.400199113
8.96044,12.77529,3476.67,0.81262,0.597896,1.359132692,7.9718771,-8.969865623,5.30979775
10.76357,13.7852,3888.59,0.82266,0.478591,1.718920749,5.144040329,-8.912669926,5.312402473
21.67963,23.17665,5023.32,0.87166,0.289172,3.014330571,4.574497508,-8.5804263,5.336663132
16.92886,19.23011,5264,0.8838,0.265161,3.333069343,4.320780606,-8.539701858,5.370407701
12.2801,20.70202,5845.05,0.8913,0.262861,3.390765462,3.430573614,-8.537655694,5.334156133
20.42566,26.67433,6707.43,0.93592,0.142849,6.551813453,2.773396279,-8.081990039,5.584950187
25.93199,30.20686,5857.1,0.92284,0.185814,4.966471848,2.668859461,-8.291084327,5.525002208
26.41648,28.4355,4378.07,0.90444,0.257323,3.514804351,3.300686087,-8.493730318,5.534834148
16.79488,20.10221,5896.91,0.90704,0.213336,4.251696854,3.436666227,-8.403531977,5.45578866
16.14437,20.61217,6032.76,0.91346,0.20021,4.562509365,3.376480071,-8.37074043,5.436887103
14.52802,20.5416,6275.64,0.91048,0.209106,4.354155309,3.253382726,-8.392947023,5.41760288
10.27513,16.38982,4188.25,0.81748,0.445249,1.836006369,6.049722531,-8.847964872,5.264009432
20.25991,26.14368,5111.43,0.92336,0.212199,4.351387141,3.061250774,-8.37315603,5.437646479
11.20251,15.89263,5231.92,0.85074,0.346236,2.457110179,4.814089781,-8.777899948,5.272644282
17.59465,20.9775,5307.57,0.89962,0.237697,3.784734347,4.026787993,-8.432780822,5.521278424
20.11797,21.00101,4564.17,0.84596,0.351087,2.409545212,5.958357731,-8.82387129,5.221598453
21.41741,27.16284,6660.71,0.93066,0.153905,6.046977031,2.882870737,-8.186065831,5.372554714
11.51296,14.2625,5265.17,0.8424,0.377374,2.232268254,7.045780924,-8.741440433,5.306425092
18.45586,21.22654,4512.63,0.84928,0.350526,2.422873054,5.46210065,-8.739247799,5.26588256
7.62298,11.33433,2827.56,0.73472,0.701944,1.046693184,10.61472914,-9.154106285,5.162249325
8.1167,16.32725,4269.87,0.7996,0.45265,1.766486248,9.508753429,-8.834375326,5.300998349
