PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CH4,N1bar_CH4,log_D0_CH4,log_D1bar_CH4
9.71333,13.33321,1.37267137,4253,0.8442,1.7249764,5.294237267,0.262350621,-3.099486122,-3.10250702
14.85631,19.34069,1.30185019,5553.07,0.8865,3.339649723,5.930275344,0.484594501,-3.036043469,-3.019480966
23.40982,25.06837,1.070848473,4152,0.8919,3.009089007,6.988706755,0.502067993,-2.993360051,-3.032269423
14.25123,17.18601,1.205931699,5399.12,0.86362,2.98781859,6.918636524,0.533553468,-3.175253126,-3.206022977
12.69112,17.78721,1.401547696,4606.71,0.84368,2.400534919,7.916840723,0.526351128,-3.243221711,-3.222887365
16.0131,20.22409,1.262971567,5544.17,0.89728,3.810494488,5.549090078,0.505518651,-2.927010827,-2.990560638
15.86841,20.10175,1.266777831,5149.69,0.873,2.986351042,7.291864139,0.546190786,-3.216015801,-3.162334094
22.98435,26.90816,1.170716596,5167.11,0.90244,3.696873118,6.302679029,0.535379509,-3.02610646,-2.994238115
4.93745,8.77107,1.77643723,1850.72,0.65422,0.70128762,12.81256329,0.592898321,-4.014668749,-4.060927291
23.62472,26.9993,1.142841058,5999.97,0.9279,6.184309622,4.753904925,0.611672177,-2.775330218,-2.736869575
18.46236,19.75964,1.070266206,3813.7,0.84574,2.201593652,7.42044391,0.414789072,-3.224434371,-3.243851086
15.18749,21.26862,1.400403885,6016.54,0.91592,4.599308035,4.266745326,0.460601632,-2.830483796,-2.82505696
7.48498,13.22051,1.766271921,3178.19,0.7695,1.172519614,7.565363012,0.283974891,-3.395121331,-3.378972188
7.80133,10.19083,1.306293927,4182.81,0.7919,1.426024634,8.459858678,0.490862847,-3.319098762,-3.325782641
24.20888,29.1992,1.20613593,6062.9,0.93836,6.912412523,3.997597508,0.595358012,-2.674225966,-2.66470781
7.94566,11.11157,1.398445189,3186.53,0.74282,1.061747806,9.061584864,0.395036064,-3.44422634,-3.437199827
12.7292,17.50296,1.375024353,4355.11,0.88068,2.386498512,4.328509194,0.271034544,-2.955848855,-3.06849175
19.37878,21.72601,1.121123724,3883.45,0.87052,2.361616008,6.549875248,0.401709016,-3.044655258,-3.067559307
19.00834,20.84521,1.096634951,4416.08,0.861,2.282354563,7.994584051,0.513617241,-3.244844952,-3.277819626
9.43244,12.31049,1.305122535,5173.85,0.84576,2.24064939,6.711798401,0.464544979,-3.19549627,-3.153744425
17.75346,24.38508,1.37353958,6048.96,0.92046,5.171472234,5.517249651,0.604857787,-2.877159735,-2.913103846
17.30694,20.71539,1.196941227,4632.85,0.86236,2.599779925,6.764524272,0.463757973,-3.140266099,-3.145607409
19.63894,22.40044,1.140613495,4494.61,0.90722,3.321155057,5.459439255,0.411570596,-2.941859657,-2.917772819
14.76706,20.06075,1.358479616,6438,0.89944,3.98732129,4.993519099,0.492499114,-2.954308384,-3.027738737
19.77591,21.6421,1.094366833,4370.98,0.83822,2.429454183,9.016587307,0.670391399,-3.362279702,-3.267177181
11.39125,13.65896,1.199074728,3453.87,0.79598,1.395051299,8.184707932,0.358252493,-3.372950633,-3.357646912
16.60828,18.8637,1.135800938,5554.62,0.88192,3.486194288,6.761751728,0.554526637,-3.107356125,-3.116963839
22.18866,24.9065,1.122487793,6647.46,0.91192,4.9608321,4.82814733,0.549428929,-2.917241526,-2.954194066
21.13072,22.64021,1.071435805,4684.38,0.8635,2.951228682,6.791547555,0.507049804,-3.121027688,-3.122534228
24.20734,28.50592,1.177573414,6266.93,0.9355,7.02897244,4.372174078,0.625844181,-2.680014749,-2.657508728
25.50134,30.10236,1.180422676,6820.42,0.92696,6.087447627,4.729963938,0.618612812,-2.793171512,-2.786528827
22.92675,27.28733,1.190196168,6531.3,0.94252,6.966921684,4.185505424,0.625568579,-2.680397826,-2.727298572
11.5414,13.2156,1.145060391,3667.9,0.8131,1.570667481,7.919082406,0.385822976,-3.339404181,-3.309215286
8.9177,14.53863,1.630311627,3888.78,0.80968,1.512566738,7.586029235,0.381153208,-3.344390179,-3.332285478
22.06506,23.47009,1.063676691,5520.73,0.88084,3.287881898,6.620835618,0.549846079,-3.106772123,-3.092820382
20.37574,23.02357,1.129950127,6207.33,0.91712,4.833408873,5.123450598,0.547640116,-2.897053776,-2.901311725
16.12666,19.43528,1.205164616,3912.38,0.8572,1.99265887,7.889454984,0.40386362,-3.172552741,-3.186588596
19.73789,23.76765,1.204163667,6035.29,0.9133,4.543894127,5.324752892,0.562609573,-2.922199418,-2.854595076
13.10059,15.51473,1.184277197,5084.42,0.85578,2.159522764,6.124108795,0.383175601,-3.101792939,-3.12219803
17.19894,20.20025,1.174505522,5525.26,0.8991,3.720947557,5.948052803,0.522634704,-3.026442811,-3.023115077
24.09294,27.25744,1.131345531,5420.97,0.93394,5.854725769,3.726206379,0.482834314,-2.634819642,-2.637968211
21.61244,24.0193,1.111364566,5603.33,0.91332,4.386385358,4.992028814,0.480717857,-2.870081099,-2.939368779
6.00392,10.37236,1.727597969,2355.9,0.70364,0.784244667,9.193370255,0.274869905,-3.552332345,-3.583815817
14.01886,16.67374,1.189379165,5450.36,0.85646,2.464888449,7.010692028,0.483811328,-3.197012241,-3.223462905
19.27328,25.56787,1.326596718,6390.64,0.92862,5.836999975,4.737342761,0.609518029,-2.776525906,-2.82228238
20.03431,21.75429,1.085851721,4994.8,0.86084,2.568866475,8.681804523,0.637380534,-3.302975405,-3.326536459
12.84473,17.14444,1.334745067,6002.48,0.8661,2.744227016,6.749881718,0.546333128,-3.138198677,-3.036679729
10.5632,15.98446,1.513221372,3471.05,0.8058,1.549079165,8.706667114,0.396987073,-3.325417807,-3.349870477
9.46023,11.82165,1.249615496,4354.28,0.81176,1.708385772,8.480292749,0.532531692,-3.380043317,-3.35776636
10.83826,17.26891,1.593328634,3534.01,0.80844,1.668462177,8.820946604,0.442035143,-3.378986543,-3.378612757
9.64841,12.91961,1.339040319,4652.49,0.82774,1.818509365,6.915638183,0.404676777,-3.209043327,-3.161885876
8.40302,13.50578,1.607253107,3921.99,0.80614,1.506164674,8.624364348,0.351944303,-3.340894857,-3.311609295
18.91538,20.77335,1.098225359,3954.93,0.84194,2.062168272,7.431548285,0.42122996,-3.259343972,-3.20479248
21.05972,24.56187,1.166296133,4130.98,0.90096,3.243500112,5.400636833,0.379111087,-2.897555378,-2.842999768
20.54964,26.67345,1.298000841,6256.07,0.9293,6.004316026,4.963839148,0.617319244,-2.79273477,-2.75272542
5.53473,8.63628,1.560379639,2554.88,0.67716,0.857273073,12.36065095,0.799465996,-3.744365248,-3.72717283
20.86674,24.30639,1.164838878,6859.47,0.90232,4.677705316,5.606357477,0.598355096,-2.99554531,-3.019999037
10.51247,18.02428,1.714561849,5339.57,0.87588,2.713189581,5.286313995,0.383161006,-3.074326807,-3.041675863
17.47967,20.37965,1.165905878,5005.89,0.8986,3.550389373,5.776322819,0.477047034,-2.968625191,-2.986277536
17.62626,20.49289,1.162634047,5221.45,0.90122,3.647408786,5.500246284,0.45493107,-2.958693521,-2.948293721
20.22949,23.64726,1.168949885,6519.48,0.92604,5.582926388,4.996464225,0.62505215,-2.817813275,-2.88546263
7.05614,9.84356,1.395034679,2144.78,0.69802,0.765738884,11.63891087,0.317032799,-3.756473796,-3.671781732
18.46905,23.29286,1.261183439,4346.92,0.88134,2.411577674,4.448080084,0.276491292,-2.991418207,-2.995318029
11.8115,15.12558,1.28058079,4815.45,0.8485,2.179015706,6.392962733,0.384855969,-3.168859857,-3.202445463
9.75982,15.60764,1.599172936,4525.87,0.83518,1.981108802,6.933971753,0.387405495,-3.250759329,-3.289914447
16.59922,18.22341,1.097847369,4965.7,0.87152,2.936952177,7.362436718,0.522438927,-3.168563356,-3.199554893
6.5213,10.48752,1.608194685,1735.96,0.63652,0.707507008,17.33062444,1.198084397,-4.302346969,-4.239593203
7.99297,11.60238,1.45157307,4886.8,0.81154,1.710110967,8.111341185,0.507728683,-3.321099367,-3.339331877
21.90817,23.60354,1.077385286,5174.28,0.86992,3.195239757,7.32480766,0.602880315,-3.125072015,-3.077025345
19.30206,22.49817,1.165583881,4208.94,0.85554,2.486261541,7.749990377,0.458180823,-3.200719946,-3.242960598
4.42981,6.94884,1.568654186,1236.81,0.5983,0.494720392,12.99939587,0.496520112,-3.91624738,-3.963711443
16.78475,20.07178,1.195834314,5294.79,0.89708,3.464819957,6.042600208,0.497462794,-3.016200886,-2.98994371
28.56952,29.85587,1.045025258,5766.14,0.91244,4.157470269,5.762960678,0.547543662,-2.890531589,-2.822013431
9.604,11.62828,1.210774677,3109.09,0.80352,1.25233004,7.879397891,0.339867631,-3.345470393,-3.351829215
10.58741,13.31465,1.257592745,4885.73,0.8249,1.904922454,7.121190283,0.422255827,-3.243191983,-3.277349718
20.22013,22.77142,1.126175747,4742.9,0.86468,2.992469337,7.15799151,0.536040906,-3.161528299,-3.188622758
12.32229,16.59858,1.347036955,5274.24,0.86246,2.759086212,6.699246968,0.496576741,-3.193484611,-3.194200938
17.78385,20.97769,1.179592158,5752.59,0.9101,4.281473606,5.57004078,0.536380639,-2.923207276,-2.961243902
9.48703,12.4226,1.309429822,3575,0.78832,1.322733389,8.4375572,0.405490748,-3.380499761,-3.509481053
8.40065,10.65067,1.267838798,3119.22,0.73324,1.123345217,11.20681561,0.625376118,-3.616399376,-3.628894028
21.63901,25.93741,1.19864125,5862.86,0.92908,5.546348918,4.669041332,0.548223473,-2.797519434,-2.803151854
11.91872,15.3096,1.284500349,4438.25,0.86416,2.105027258,4.882819552,0.275337623,-3.054228834,-3.134713794
13.13181,22.50104,1.713475903,4679.08,0.8646,2.779161751,7.331909008,0.505635001,-3.183025363,-3.1640481
16.88391,20.06979,1.188693259,5620.64,0.8933,3.623641084,6.061533546,0.528867771,-3.003461524,-3.060107731
21.19413,22.03032,1.039453849,4682.8,0.86754,3.020440564,6.368960164,0.483867294,-3.080777318,-3.085330288
25.404,31.27302,1.231027397,6507.42,0.9331,6.226602695,4.237638969,0.573994764,-2.693578449,-2.715971745
18.17006,23.66056,1.302172915,6279.66,0.9311,5.719568529,4.256559848,0.559730111,-2.773313765,-2.817277921
9.9562,16.53924,1.661200056,5545.95,0.86088,2.53785947,5.739925343,0.403378419,-3.124574491,-3.115284683
11.71671,16.84633,1.437803786,4550.18,0.85778,2.243494681,6.876446028,0.397693113,-3.182486003,-3.152895754
28.00743,30.18619,1.077792214,6920.75,0.93572,6.34493982,3.704710332,0.555121199,-2.677617898,-2.649848772
20.70424,24.96769,1.205921589,3972.67,0.89816,3.066501874,5.304919362,0.359279354,-2.929888761,-2.940481955
19.71478,25.97381,1.317479069,6370.15,0.92522,5.822692402,4.817053569,0.59575656,-2.764478384,-2.795013962
13.42827,16.75604,1.247818222,5476.32,0.89578,3.354240074,5.933667457,0.480673376,-3.065464885,-3.011253148
11.52014,16.33183,1.417676348,4959.23,0.86404,2.494104199,5.773576748,0.375272969,-3.090474059,-3.089718829
20.0638,23.74438,1.183443814,6138.94,0.92546,5.246699057,4.698109112,0.554503185,-2.8308058,-2.861914189
11.13153,13.39867,1.203668319,4906.48,0.81838,1.951604557,8.042514662,0.508414786,-3.319576759,-3.308160348
20.99163,24.66959,1.175210786,6191.7,0.91998,4.939781678,4.180717054,0.494276634,-2.846005521,-2.740127935
17.40816,20.43231,1.173720255,5924.18,0.89552,3.93175452,6.658312509,0.619889079,-3.066577842,-3.099653711
22.73155,24.97533,1.098707743,5986.02,0.89616,3.750973154,5.197940694,0.483880355,-2.974538786,-2.967067536
18.34639,21.39008,1.165901303,5368.74,0.8994,3.667143713,5.707166797,0.474378388,-2.974411078,-2.912532118
19.71812,25.1878,1.277393585,5835.16,0.93112,5.682134401,5.035611993,0.587161587,-2.756829822,-2.782378542
12.77517,20.13494,1.576099574,4665.68,0.86276,2.612634983,7.340394768,0.498021334,-3.158951688,-3.180572405
12.16002,21.18589,1.742257825,5533.17,0.8769,2.969602969,5.978419821,0.455112222,-3.109486497,-3.078912846
19.41973,24.61019,1.26727766,5124.87,0.88654,3.766772321,6.668351523,0.564413496,-3.068110114,-3.067420397
21.52303,27.02935,1.255833867,5025.12,0.93388,4.912753231,4.716675963,0.500135509,-2.749439813,-2.788963927
13.47142,16.6863,1.238644478,5931.78,0.87148,3.218370429,6.304215194,0.500506176,-3.136492614,-3.192369927
7.59661,11.80613,1.554131382,3187.09,0.73814,1.234496461,11.56856929,0.629262363,-3.602744487,-3.584429081
10.73155,16.21646,1.511101379,4338.83,0.8231,1.972092176,8.596973723,0.517566736,-3.394316077,-3.361804358
22.79459,27.11689,1.189619554,6379.91,0.93296,6.861614498,4.939902955,0.666901646,-2.752451307,-2.740540932
13.76532,15.40232,1.118922045,4441.97,0.8084,1.988429524,8.47264884,0.552487525,-3.43857352,-3.457945971
17.15158,20.13356,1.173860367,4295.41,0.89578,2.908556047,6.288107895,0.426085175,-3.048887384,-3.01808448
9.67257,13.48791,1.394449459,4106.61,0.79,1.666234289,9.848648998,0.575568658,-3.486614186,-3.454939822
9.89338,12.95462,1.309423069,4279.89,0.80898,1.644468838,9.2244058,0.590353271,-3.391296303,-3.355924218
23.39559,26.2303,1.121164288,5948.97,0.92204,5.061898514,5.115260793,0.542930504,-2.854385792,-2.845436711
27.69453,44.17516,1.595086105,5568.41,0.91956,4.682530387,4.551643361,0.486357351,-2.804516907,-2.810537714
15.35387,18.23941,1.18793568,5824.85,0.87416,2.854083139,5.536785034,0.431105795,-3.047671728,-3.077464447
20.33568,22.40989,1.101998556,5335.48,0.86874,3.070045552,6.997489946,0.569719926,-3.148334127,-3.092838315
21.28222,25.43032,1.194909178,4762.01,0.9087,4.038720516,4.616631027,0.41674353,-2.870100492,-2.801297661
11.69887,15.3237,1.309844455,4321.03,0.79118,1.856859547,10.68501966,0.659045941,-3.605389326,-3.622048056
8.73051,14.60365,1.672714423,4117.28,0.812,1.62605859,7.435121224,0.404618585,-3.311500092,-3.258636408
9.31234,17.29159,1.856846936,4566.28,0.84108,2.1073731,7.493605,0.510891596,-3.241393635,-3.283134448
17.23849,23.69031,1.37426828,5694.75,0.89824,3.962712807,5.672503292,0.523903818,-2.979964793,-2.940963347
15.7729,18.49031,1.172283474,4832.13,0.85658,2.695402353,7.669955962,0.543805346,-3.21327205,-3.244057206
20.43989,21.95573,1.074160869,3911.38,0.85748,2.457159887,6.428993433,0.383439181,-3.115876005,-3.066464394
6.87046,11.2834,1.642306338,2500.95,0.73744,0.8760848,8.390843505,0.290363412,-3.500767851,-3.470297201
9.91572,13.9975,1.411647364,4362.42,0.81244,1.857421777,7.230801362,0.377525914,-3.281211044,-3.261206191
19.96789,24.04615,1.204240909,5469.39,0.9152,4.381337189,5.04973861,0.478925681,-2.844383,-3.00617295
17.94882,21.64325,1.205831358,5351.42,0.91226,4.128415041,5.367369852,0.510478638,-2.929214919,-2.906770309
17.41984,22.81908,1.309947738,5753.88,0.90988,4.396001527,5.942810989,0.578350605,-2.973027934,-2.942065167
7.87152,15.43807,1.96125653,4289.87,0.80632,1.674572385,8.164257611,0.486255848,-3.342489386,-3.341220337
21.54721,24.58361,1.140918476,5861.92,0.92278,5.116833572,4.161022836,0.49280824,-2.775089605,-2.799869058
20.45374,24.71124,1.208152641,5085.65,0.8897,3.688395463,6.12576754,0.495942637,-3.001879798,-2.982120914
18.95379,23.17611,1.222769166,5078.31,0.88924,3.674272162,5.920780691,0.50611107,-3.000603246,-2.953215604
27.01514,28.94676,1.071501388,6062.49,0.90958,4.137520072,6.175665737,0.595217202,-2.915379706,-2.994752603
17.20635,19.81541,1.151633554,5774.66,0.89762,3.928744939,6.593183665,0.592502957,-3.032159473,-3.070295882
8.08496,11.68739,1.445571778,3185.51,0.7955,1.168117942,6.179128984,0.23854128,-3.186645736,-3.165741069
21.3203,24.62432,1.154970615,5754.34,0.9125,4.937877443,5.355085247,0.560168247,-2.888029887,-2.990437124
8.22331,13.14374,1.598351515,3776.83,0.79044,1.322361058,7.990125946,0.370696519,-3.365418697,-3.365488717
9.16824,14.49366,1.580855213,5266.83,0.8411,2.299331332,6.847073636,0.496027607,-3.199837007,-3.242097962
17.84084,20.22571,1.13367476,5786.95,0.87342,2.900080021,6.530301556,0.52479911,-3.128160059,-3.177474642
19.43958,23.35068,1.201192618,4524.92,0.87266,3.033608655,7.691581161,0.554795213,-3.149571934,-3.132554569
4.13631,11.15937,2.697904654,890.159,0.5794,0.464754388,13.73275314,0.364858374,-4.579256888,-4.457037681
6.41673,10.21831,1.592448178,4293.48,0.77294,1.275716429,9.238810234,0.58139308,-3.380164493,-3.407040153
12.27892,20.76595,1.69118701,5304.28,0.86874,2.756119846,5.737723744,0.398485996,-3.095111215,-3.112933741
15.73017,18.38588,1.168829072,4383.64,0.87284,2.594872923,7.337714389,0.467716671,-3.184128661,-3.157569724
15.77602,20.64014,1.308323646,6437.08,0.90456,4.184794175,5.21858311,0.522476081,-2.945133669,-2.925436161
8.16141,11.57636,1.418426473,3527.51,0.78054,1.266898554,7.644545988,0.337517803,-3.323387403,-3.298325992
20.34871,23.29977,1.145024427,4653.34,0.883,2.998587302,5.823172722,0.406714002,-3.006369521,-3.026566894
11.22883,15.12819,1.34726325,3570.62,0.80082,1.531889985,8.061372148,0.408032089,-3.339555006,-3.227175441
7.94102,11.14573,1.403564026,2670.75,0.7044,0.969187968,14.04660524,0.997294534,-3.872107971,-3.890449678
20.41436,22.97788,1.125574351,4618.66,0.8557,2.719106194,8.668322633,0.59568652,-3.288126564,-3.2899984
26.50098,32.09668,1.211150682,6957.9,0.94392,7.710189912,3.669807164,0.643850017,-2.640927767,-2.603279958
20.9216,26.86533,1.284095385,6404.19,0.93582,6.363525092,4.517491355,0.622526778,-2.722838522,-2.615346587
15.93331,28.55077,1.791891955,6186.72,0.91292,4.610613927,4.279220566,0.478513808,-2.880850958,-2.906338206
21.23832,27.05437,1.27384699,6408.65,0.93088,6.128484338,4.926771798,0.630923939,-2.733105905,-2.822872444
21.97539,24.83169,1.129977215,4642.88,0.88988,3.040048647,6.880936196,0.525717581,-3.072883014,-3.048847756
24.71646,27.66213,1.119178475,7068.28,0.91994,5.218215027,4.63219117,0.578131954,-2.86273687,-2.871012842
16.02552,19.72071,1.230581597,3619.78,0.84012,2.057750857,7.354000111,0.378656077,-3.231611809,-3.229124655
18.04624,20.20806,1.119793375,2979.18,0.81762,1.878264945,12.38531332,0.614465299,-3.563842566,-3.44808103
11.74166,15.44254,1.31519223,4808.7,0.8442,1.995980612,6.646980196,0.419520722,-3.132154004,-3.158290235
20.80204,23.98052,1.152796553,4267.65,0.89938,3.239421401,5.596571754,0.402821851,-2.948289051,-2.958839077
17.07007,20.05998,1.175155111,3813.8,0.90186,2.705834348,5.690458727,0.343523276,-2.987773819,-3.006864219
8.62496,13.49869,1.565072766,5181.72,0.8273,2.082740668,7.14797062,0.471804267,-3.238743638,-3.180388468
20.45622,26.32503,1.286896113,6031.92,0.93334,5.845028526,4.940034979,0.608021611,-2.732180244,-2.749073694
10.9095,17.62883,1.615915487,5985.84,0.88006,3.028694928,5.546655846,0.447097788,-3.039463691,-3.074170074
21.2674,22.82572,1.073272708,2300.61,0.83972,1.500161678,7.308654463,0.252664938,-3.162370801,-3.275016154
21.18405,24.54497,1.158653326,5462.81,0.91136,4.391969389,4.809956144,0.469258795,-2.853888207,-2.824546093
18.42709,30.83975,1.673609344,4183.88,0.8577,2.346436573,7.438563481,0.458357935,-3.2570097,-3.267919953
20.11627,25.47401,1.26633864,5920.79,0.92284,5.322736003,5.019116279,0.562664898,-2.789410999,-2.802245254
5.05932,10.79118,2.132930908,2225.18,0.69272,0.797216784,11.01202513,0.435337676,-3.850774236,-3.861501068
15.96457,19.61475,1.22864255,4334.16,0.88114,2.724065973,6.684461965,0.429962497,-3.142365796,-3.129069491
23.59401,27.07465,1.147522189,6211.41,0.94608,6.931090565,3.745271056,0.58047703,-2.594928084,-2.637405463
25.0306,28.2361,1.128063251,5571.97,0.90108,4.052766746,5.966456898,0.555848825,-2.990487792,-2.966478031
15.79416,18.49933,1.171276598,4810.95,0.86352,2.841442307,8.170594964,0.52944725,-3.184451899,-3.273900447
9.90367,14.54657,1.468806008,4163.53,0.8435,1.919453496,7.130477339,0.419401917,-3.246127818,-3.216399668
19.75213,22.87103,1.157901958,4671.06,0.85718,2.81159696,7.364029982,0.530455651,-3.190269501,-3.230526369
15.00967,22.32491,1.487368476,5119.31,0.87184,3.015526586,6.827041822,0.50914008,-3.163181247,-3.059521016
16.78859,20.93926,1.247231602,5523.05,0.90402,3.854997314,5.445191069,0.498403421,-2.932137251,-2.964437078
11.84001,17.46259,1.474879666,4128.19,0.83246,2.077685459,7.907231946,0.49684443,-3.250495509,-3.220722963
